target_pref_name,molecule_chembl_id,canonical_smiles,standard_value,bioactivity_class
Serine/threonine-protein kinase TAO1,CHEMBL3717150,CCc1cccc(NC(=O)NCC(=O)NC2CCCc3ccccc32)c1,5000.0,intermediate
Serine/threonine-protein kinase TAO1,CHEMBL3716358,O=C(CNC(=O)Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)NC1CCCc2ccccc21,5000.0,intermediate
Serine/threonine-protein kinase TAO1,CHEMBL3718622,O=C(CNC(=O)c1cnc2ccccc2c1)NC1CCCc2ccccc21,5000.0,intermediate
Serine/threonine-protein kinase TAO1,CHEMBL3718965,O=C(CNC(=O)c1ccc(OC(F)(F)F)cc1)NC1CCCc2ccccc21,500.0,active
Serine/threonine-protein kinase TAO1,CHEMBL3715041,O=C(CNC(=O)c1ccc2ccccc2c1)NC1CCCc2ccccc21,500.0,active
Serine/threonine-protein kinase TAO1,CHEMBL3717933,O=C(CNC(=O)c1ccc(-c2ccccc2)cc1)NC1CCCc2ccccc21,50.0,active
Serine/threonine-protein kinase TAO1,CHEMBL3718453,O=C(NCC1COc2ccccc2O1)c1ccc2c(c1)NC(=O)c1ccccc1N2,50.0,active
Serine/threonine-protein kinase TAO1,CHEMBL3715292,O=C(CN1CCN(S(=O)(=O)CCc2cccc3ccccc23)CC1)Nc1ccccn1,50.0,active
Serine/threonine-protein kinase TAO1,CHEMBL3718473,COc1ccc2nc(NC(=O)CNC(=O)Cn3cnc4sc(C)c(C)c4c3=O)sc2c1,50.0,active
Serine/threonine-protein kinase TAO1,CHEMBL3715362,CCOCCCn1c(=S)[nH]c2cc(C(=O)NCC3COc4ccccc4O3)ccc2c1=O,50.0,active
Serine/threonine-protein kinase TAO1,CHEMBL3714861,O=C(COc1ccc(-c2ncc(-c3ccccn3)cn2)cc1)NCc1ccc(Cl)c(Cl)c1,50.0,active
Serine/threonine-protein kinase TAO1,CHEMBL3717998,COc1ccc2nc(NC(=O)COC(=O)CC(NC(=O)c3ccccc3)c3ccccc3)sc2c1,50.0,active
Serine/threonine-protein kinase TAO1,CHEMBL3716318,CCCCCCOc1ccc(C(=O)NC(C)C(=O)NC2CCc3ccccc3C2)cc1,5000.0,intermediate
Serine/threonine-protein kinase TAO1,CHEMBL3717111,CCCCCOc1ccc(C(=O)N[C@@H](CC(C)C)C(=O)NC2CCCc3ccccc32)cc1,5000.0,intermediate
Serine/threonine-protein kinase TAO1,CHEMBL3717761,O=C(COc1ccc(Cl)cc1)NCC(=O)NC1CCCc2ccccc21,5000.0,intermediate
Serine/threonine-protein kinase TAO1,CHEMBL3716567,CC(C)(C)c1ccc(OCC(=O)NCC(=O)NC2CCCc3ccccc32)cc1,500.0,active
Serine/threonine-protein kinase TAO1,CHEMBL3714849,CC(C)CC(NC(=O)c1ccc(-c2ccccc2)cc1)C(=O)NC1CCCc2ccccc21,500.0,active
Serine/threonine-protein kinase TAO1,CHEMBL3719165,O=C(COc1ccc(OC(F)(F)F)cc1)NCC(=O)NC1CCCc2ccccc21,500.0,active
Serine/threonine-protein kinase TAO1,CHEMBL3717584,COc1ccc(/C=C/C(=O)N[C@@H](COCc2ccccc2)C(=O)NC(c2ccccc2)c2ccccc2)cc1OC,500.0,active
Serine/threonine-protein kinase TAO1,CHEMBL3715050,CCCCc1ccc(C(=O)NCC(=O)NC2CCCc3ccccc32)cc1,500.0,active
Serine/threonine-protein kinase TAO1,CHEMBL3718891,COc1cccc(OCC(=O)NCC(=O)NC2CCCc3ccccc32)c1,500.0,active
Serine/threonine-protein kinase TAO1,CHEMBL3718736,CCCCOc1ccc(C(=O)NCC(=O)NC2CCCc3ccccc32)cc1,500.0,active
Serine/threonine-protein kinase TAO1,CHEMBL3715005,O=C(NC(C(=O)NC1CCCc2ccccc21)c1cccnc1)c1ccc(/N=N/c2ccccc2)cc1,500.0,active
Serine/threonine-protein kinase TAO1,CHEMBL3718166,O=C(CNC(=O)COc1ccc(Br)cc1)NCc1ccc(Cl)c(Cl)c1,50.0,active
Serine/threonine-protein kinase TAO1,CHEMBL3717484,CC(C)c1ccc(NC(=O)N2CCC[C@@]2(N)C(=O)NCc2ccc(Cl)c(Cl)c2)cc1,50.0,active
Serine/threonine-protein kinase TAO1,CHEMBL3717193,COc1ccc2nc(NC(=O)CCCNC(=O)Cn3cnc4sc5c(c4c3=O)CCCC5)sc2c1,50.0,active
Serine/threonine-protein kinase TAO1,CHEMBL3719326,CCCCc1ccc(NC(=O)N2CCC[C@@]2(N)C(=O)NCc2ccc(Cl)c(Cl)c2)cc1,50.0,active
Serine/threonine-protein kinase TAO1,CHEMBL3715589,CCCCOc1ccc(NC(=O)N[C@@H](COCc2ccccc2)C(=O)NCCc2ccccc2)cc1,50.0,active
Serine/threonine-protein kinase TAO1,CHEMBL3718066,Cc1cc(C(=O)NCC(=O)NC2CCCc3ccccc32)cc(C)c1OCc1ccccc1,50.0,active
Serine/threonine-protein kinase TAO1,CHEMBL3716968,CC(NC(=O)c1ccc(OCc2ccccc2)cc1)C(=O)NC1CCc2ccccc2C1,50.0,active
Serine/threonine-protein kinase TAO1,CHEMBL3716744,CCCCOc1ccc(C(=O)NC(C)C(=O)NC2CCc3ccccc3C2)cc1,50.0,active
Serine/threonine-protein kinase TAO1,CHEMBL3717452,COc1ccc(/C=C/C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)NC2CCCc3ccccc32)cc1OC,50.0,active
Serine/threonine-protein kinase TAO1,CHEMBL3715987,O=C(NC(C(=O)NC1CCCc2ccccc21)c1cccnc1)c1ccc(-n2cncn2)cc1,50.0,active
Serine/threonine-protein kinase TAO1,CHEMBL3718397,COc1ccc(/C=C/C(=O)N2Cc3[nH]cnc3CC2C(=O)NCCc2cccc(Cl)c2)cc1OC,50.0,active
Serine/threonine-protein kinase TAO1,CHEMBL3715806,CCCCOc1ccc(C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)NC2CCCc3ccccc32)cc1,50.0,active
Serine/threonine-protein kinase TAO1,CHEMBL3717236,COc1cc2c(cc1OC)NC(C(=O)N[C@@H](Cc1c[nH]c3ccccc13)C(=O)NC1CCCc3ccccc31)C2,50.0,active
Serine/threonine-protein kinase TAO1,CHEMBL3716597,CCCCCCCc1ccc(C(=O)NCC(=O)NC2CCCc3ccccc32)cc1,50.0,active
Serine/threonine-protein kinase TAO1,CHEMBL3717391,CCCCCc1ccc(C(=O)NCC(=O)NC2CCCc3ccccc32)cc1,50.0,active
Serine/threonine-protein kinase TAO1,CHEMBL3717287,CCCCCCc1ccc(C(=O)NCC(=O)NC2CCCc3ccccc32)cc1,50.0,active
Serine/threonine-protein kinase TAO1,CHEMBL3716788,CCCCCOc1ccc(C(=O)NC(C)C(=O)NC2CCc3ccccc3C2)cc1,50.0,active
Serine/threonine-protein kinase TAO1,CHEMBL3715872,CCCCCCCOc1ccc(C(=O)NCC(=O)NC2CCCc3ccccc32)cc1,50.0,active
Serine/threonine-protein kinase TAO1,CHEMBL3715380,O=C(NC1CCCc2ccccc21)C(NC(=O)C(c1ccccc1)C1CCCC1)c1cccnc1,50.0,active
Serine/threonine-protein kinase TAO1,CHEMBL3715821,CCCCCCOc1ccc(C(=O)NCC(=O)NC2CCCc3ccccc32)cc1,50.0,active
Serine/threonine-protein kinase TAO1,CHEMBL3716741,CCc1ccc(-c2ccc(C(=O)NC(C)C(=O)NC3CCc4ccccc4C3)cc2)cc1,50.0,active
Serine/threonine-protein kinase TAO1,CHEMBL3717300,CCc1ccc(-c2ccc(C(=O)NCC(=O)NC3CCCc4ccccc43)cc2)cc1,50.0,active
Serine/threonine-protein kinase TAO1,CHEMBL3715148,O=C(COc1ccc(Br)cc1)NCC(=O)NC1CCCc2ccccc21,50.0,active
Serine/threonine-protein kinase TAO1,CHEMBL3715887,O=C(COc1ccc(OCc2ccccc2)cc1)NCC(=O)NC1CCCc2ccccc21,50.0,active
Serine/threonine-protein kinase TAO1,CHEMBL3717017,CCCCCOc1ccc(C(=O)NCC(=O)NC2CCCc3ccccc32)cc1,50.0,active
Serine/threonine-protein kinase TAO1,CHEMBL3715546,O=C(CC(NC(=O)c1ccccc1)c1ccccc1)NCC(=O)Nc1nc2ccccc2s1,50.0,active
Serine/threonine-protein kinase TAO1,CHEMBL3718766,O=C(CNC(=O)N1CCN(c2ccccc2)CC1)NC1CCCc2ccccc21,5000.0,intermediate
Serine/threonine-protein kinase TAO1,CHEMBL3716742,O=C(CC(NC(=O)c1ccccc1)c1ccccc1)NCC(=O)Nc1nccs1,500.0,active
Serine/threonine-protein kinase TAO1,CHEMBL3717276,Cc1csc(NC(=O)CNC(=O)CC(NC(=O)c2ccccc2)c2ccccc2)n1,5000.0,intermediate
Serine/threonine-protein kinase TAO1,CHEMBL3717846,COc1ccc2nc(NC(=O)CNC(=O)CC(NC(=O)c3ccccc3)c3ccccc3)sc2n1,50.0,active
Serine/threonine-protein kinase TAO1,CHEMBL3717643,CCc1ccc(-c2ccc(C(=O)NCC(=O)NC3CN(C(=O)OC(C)(C)C)Cc4ccccc43)cc2)cc1,5000.0,intermediate
Serine/threonine-protein kinase TAO1,CHEMBL3717335,CCc1ccc(-c2ccc(C(=O)NCC(=O)NC3CNCc4ccccc43)cc2)cc1,500.0,active
Serine/threonine-protein kinase TAO1,CHEMBL3719083,O=C(CC(NC(=O)c1ccccc1)c1ccccc1)Nc1nc2ccc(O)cc2s1,5000.0,intermediate
Serine/threonine-protein kinase TAO1,CHEMBL3717424,O=C(CC(NC(=O)c1ccccc1)c1ccccc1)NCC(=O)Nc1nc2ccc(O)cc2s1,50.0,active
Serine/threonine-protein kinase TAO1,CHEMBL3717017,CCCCCOc1ccc(C(=O)NCC(=O)NC2CCCc3ccccc32)cc1,50.0,active
Serine/threonine-protein kinase TAO1,CHEMBL3715887,O=C(COc1ccc(OCc2ccccc2)cc1)NCC(=O)NC1CCCc2ccccc21,50.0,active
Serine/threonine-protein kinase TAO1,CHEMBL3715148,O=C(COc1ccc(Br)cc1)NCC(=O)NC1CCCc2ccccc21,50.0,active
Serine/threonine-protein kinase TAO1,CHEMBL3717300,CCc1ccc(-c2ccc(C(=O)NCC(=O)NC3CCCc4ccccc43)cc2)cc1,50.0,active
Serine/threonine-protein kinase TAO1,CHEMBL3716741,CCc1ccc(-c2ccc(C(=O)NC(C)C(=O)NC3CCc4ccccc4C3)cc2)cc1,50.0,active
Serine/threonine-protein kinase TAO1,CHEMBL3715821,CCCCCCOc1ccc(C(=O)NCC(=O)NC2CCCc3ccccc32)cc1,50.0,active
Serine/threonine-protein kinase TAO1,CHEMBL3715380,O=C(NC1CCCc2ccccc21)C(NC(=O)C(c1ccccc1)C1CCCC1)c1cccnc1,50.0,active
Serine/threonine-protein kinase TAO1,CHEMBL3715872,CCCCCCCOc1ccc(C(=O)NCC(=O)NC2CCCc3ccccc32)cc1,50.0,active
Serine/threonine-protein kinase TAO1,CHEMBL3716788,CCCCCOc1ccc(C(=O)NC(C)C(=O)NC2CCc3ccccc3C2)cc1,500.0,active
Serine/threonine-protein kinase TAO1,CHEMBL3717287,CCCCCCc1ccc(C(=O)NCC(=O)NC2CCCc3ccccc32)cc1,50.0,active
Serine/threonine-protein kinase TAO1,CHEMBL3717391,CCCCCc1ccc(C(=O)NCC(=O)NC2CCCc3ccccc32)cc1,50.0,active
Serine/threonine-protein kinase TAO1,CHEMBL3716597,CCCCCCCc1ccc(C(=O)NCC(=O)NC2CCCc3ccccc32)cc1,500.0,active
Serine/threonine-protein kinase TAO1,CHEMBL3717236,COc1cc2c(cc1OC)NC(C(=O)N[C@@H](Cc1c[nH]c3ccccc13)C(=O)NC1CCCc3ccccc31)C2,500.0,active
Serine/threonine-protein kinase TAO1,CHEMBL3715806,CCCCOc1ccc(C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)NC2CCCc3ccccc32)cc1,500.0,active
Serine/threonine-protein kinase TAO1,CHEMBL3718397,COc1ccc(/C=C/C(=O)N2Cc3[nH]cnc3CC2C(=O)NCCc2cccc(Cl)c2)cc1OC,500.0,active
Serine/threonine-protein kinase TAO1,CHEMBL3715987,O=C(NC(C(=O)NC1CCCc2ccccc21)c1cccnc1)c1ccc(-n2cncn2)cc1,50.0,active
Serine/threonine-protein kinase TAO1,CHEMBL3717452,COc1ccc(/C=C/C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)NC2CCCc3ccccc32)cc1OC,500.0,active
Serine/threonine-protein kinase TAO1,CHEMBL3716744,CCCCOc1ccc(C(=O)NC(C)C(=O)NC2CCc3ccccc3C2)cc1,500.0,active
Serine/threonine-protein kinase TAO1,CHEMBL3716968,CC(NC(=O)c1ccc(OCc2ccccc2)cc1)C(=O)NC1CCc2ccccc2C1,500.0,active
Serine/threonine-protein kinase TAO1,CHEMBL3718066,Cc1cc(C(=O)NCC(=O)NC2CCCc3ccccc32)cc(C)c1OCc1ccccc1,500.0,active
Serine/threonine-protein kinase TAO1,CHEMBL3715589,CCCCOc1ccc(NC(=O)N[C@@H](COCc2ccccc2)C(=O)NCCc2ccccc2)cc1,5000.0,intermediate
Serine/threonine-protein kinase TAO1,CHEMBL3719326,CCCCc1ccc(NC(=O)N2CCC[C@@]2(N)C(=O)NCc2ccc(Cl)c(Cl)c2)cc1,500.0,active
Serine/threonine-protein kinase TAO1,CHEMBL3717193,COc1ccc2nc(NC(=O)CCCNC(=O)Cn3cnc4sc5c(c4c3=O)CCCC5)sc2c1,500.0,active
Serine/threonine-protein kinase TAO1,CHEMBL3717484,CC(C)c1ccc(NC(=O)N2CCC[C@@]2(N)C(=O)NCc2ccc(Cl)c(Cl)c2)cc1,500.0,active
Serine/threonine-protein kinase TAO1,CHEMBL3718166,O=C(CNC(=O)COc1ccc(Br)cc1)NCc1ccc(Cl)c(Cl)c1,500.0,active
Serine/threonine-protein kinase TAO1,CHEMBL3715005,O=C(NC(C(=O)NC1CCCc2ccccc21)c1cccnc1)c1ccc(/N=N/c2ccccc2)cc1,500.0,active
Serine/threonine-protein kinase TAO1,CHEMBL3718736,CCCCOc1ccc(C(=O)NCC(=O)NC2CCCc3ccccc32)cc1,500.0,active
Serine/threonine-protein kinase TAO1,CHEMBL3718891,COc1cccc(OCC(=O)NCC(=O)NC2CCCc3ccccc32)c1,500.0,active
Serine/threonine-protein kinase TAO1,CHEMBL3715050,CCCCc1ccc(C(=O)NCC(=O)NC2CCCc3ccccc32)cc1,5000.0,intermediate
Serine/threonine-protein kinase TAO1,CHEMBL3717584,COc1ccc(/C=C/C(=O)N[C@@H](COCc2ccccc2)C(=O)NC(c2ccccc2)c2ccccc2)cc1OC,5000.0,intermediate
Serine/threonine-protein kinase TAO1,CHEMBL3719165,O=C(COc1ccc(OC(F)(F)F)cc1)NCC(=O)NC1CCCc2ccccc21,500.0,active
Serine/threonine-protein kinase TAO1,CHEMBL3714849,CC(C)CC(NC(=O)c1ccc(-c2ccccc2)cc1)C(=O)NC1CCCc2ccccc21,5000.0,intermediate
Serine/threonine-protein kinase TAO1,CHEMBL3716567,CC(C)(C)c1ccc(OCC(=O)NCC(=O)NC2CCCc3ccccc32)cc1,5000.0,intermediate
Serine/threonine-protein kinase TAO1,CHEMBL3717761,O=C(COc1ccc(Cl)cc1)NCC(=O)NC1CCCc2ccccc21,5000.0,intermediate
Serine/threonine-protein kinase TAO1,CHEMBL3717111,CCCCCOc1ccc(C(=O)N[C@@H](CC(C)C)C(=O)NC2CCCc3ccccc32)cc1,500.0,active
Serine/threonine-protein kinase TAO1,CHEMBL3716318,CCCCCCOc1ccc(C(=O)NC(C)C(=O)NC2CCc3ccccc3C2)cc1,5000.0,intermediate
Serine/threonine-protein kinase TAO1,CHEMBL3717998,COc1ccc2nc(NC(=O)COC(=O)CC(NC(=O)c3ccccc3)c3ccccc3)sc2c1,50.0,active
Serine/threonine-protein kinase TAO1,CHEMBL3714861,O=C(COc1ccc(-c2ncc(-c3ccccn3)cn2)cc1)NCc1ccc(Cl)c(Cl)c1,50.0,active
Serine/threonine-protein kinase TAO1,CHEMBL3715362,CCOCCCn1c(=S)[nH]c2cc(C(=O)NCC3COc4ccccc4O3)ccc2c1=O,50.0,active
Serine/threonine-protein kinase TAO1,CHEMBL3718473,COc1ccc2nc(NC(=O)CNC(=O)Cn3cnc4sc(C)c(C)c4c3=O)sc2c1,500.0,active
Serine/threonine-protein kinase TAO1,CHEMBL3715292,O=C(CN1CCN(S(=O)(=O)CCc2cccc3ccccc23)CC1)Nc1ccccn1,50.0,active
Serine/threonine-protein kinase TAO1,CHEMBL3718453,O=C(NCC1COc2ccccc2O1)c1ccc2c(c1)NC(=O)c1ccccc1N2,50.0,active
Serine/threonine-protein kinase TAO1,CHEMBL3717933,O=C(CNC(=O)c1ccc(-c2ccccc2)cc1)NC1CCCc2ccccc21,50.0,active
Serine/threonine-protein kinase TAO1,CHEMBL3715041,O=C(CNC(=O)c1ccc2ccccc2c1)NC1CCCc2ccccc21,5000.0,intermediate
Serine/threonine-protein kinase TAO1,CHEMBL3718965,O=C(CNC(=O)c1ccc(OC(F)(F)F)cc1)NC1CCCc2ccccc21,500.0,active
Serine/threonine-protein kinase TAO1,CHEMBL3718622,O=C(CNC(=O)c1cnc2ccccc2c1)NC1CCCc2ccccc21,5000.0,intermediate
Serine/threonine-protein kinase TAO1,CHEMBL3716358,O=C(CNC(=O)Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)NC1CCCc2ccccc21,5000.0,intermediate
Serine/threonine-protein kinase TAO1,CHEMBL3717150,CCc1cccc(NC(=O)NCC(=O)NC2CCCc3ccccc32)c1,5000.0,intermediate
Serine/threonine-protein kinase TAO1,CHEMBL3717468,O=C(CNC(=O)c1ccc(Oc2ccccc2)cc1)NC1CCCc2ccccc21,50.0,active
Serine/threonine-protein kinase TAO1,CHEMBL3719286,O=C(CNC(=O)c1ccc(C2CCCCC2)cc1)NC1CCCc2ccccc21,50.0,active
Serine/threonine-protein kinase TAO1,CHEMBL3717759,O=C(CNC(=O)c1ccc(OCc2ccccc2)cc1)NC1CCCc2ccccc21,50.0,active
Serine/threonine-protein kinase TAO1,CHEMBL3715470,CCc1ccc(-c2ccc(C(=O)NCC(=O)NCc3ccccc3)cc2)cc1,5000.0,intermediate
Serine/threonine-protein kinase TAO1,CHEMBL3715969,CCc1ccc(-c2ccc(C(=O)NCC(=O)NC3CCCCC3)cc2)cc1,5000.0,intermediate
Serine/threonine-protein kinase TAO1,CHEMBL3716666,CCc1ccc(-c2ccc(C(=O)NCC(=O)NCc3ccc(Cl)c(Cl)c3)cc2)cc1,5000.0,intermediate
Serine/threonine-protein kinase TAO1,CHEMBL3718538,O=C(CNC(=O)C(NC(=O)C(c1ccccc1)C1CCCC1)c1cccnc1)NC1CCCc2ccccc21,5000.0,intermediate
Serine/threonine-protein kinase TAO1,CHEMBL3716849,O=C(CNC(=O)c1ccc(O)cc1)NC1CCCc2ccccc21,500.0,active
Serine/threonine-protein kinase TAO1,CHEMBL3718459,CCc1ccc(-c2ccc(C(=O)NCC(=O)N3Cc4ccccc4C3)cc2)cc1,5000.0,intermediate
Serine/threonine-protein kinase TAO1,CHEMBL3718499,O=C(CNC(=O)c1ccc(N2CCOCC2)cc1)NC1CCCc2ccccc21,5000.0,intermediate
Serine/threonine-protein kinase TAO1,CHEMBL3719051,COc1cc2cc(C(=O)NCC(=O)NC3CCCc4ccccc43)[nH]c2cc1OC,500.0,active
Serine/threonine-protein kinase TAO1,CHEMBL3719151,CCc1ccc(-c2ccc(C(=O)NCC(=O)N3CCc4ccccc4C3)cc2)cc1,5000.0,intermediate
Serine/threonine-protein kinase TAO1,CHEMBL3718409,CCc1ccc(-c2ccc(C(=O)NCC(=O)N[C@H]3CCCc4ccccc43)cc2)cc1,50.0,active
Serine/threonine-protein kinase TAO1,CHEMBL3716033,CCOCCCNC(=O)c1ccc(C(=O)NCC2COc3ccccc3O2)cc1N,5000.0,intermediate
Serine/threonine-protein kinase TAO1,CHEMBL3717022,COc1ccc2nc(NC(=O)CNC(=O)CC(NC(=O)c3ccccc3)c3ccccc3)sc2c1,50.0,active
Serine/threonine-protein kinase TAO1,CHEMBL3718847,CCc1ccc(-c2ccc(C(=O)NCC(=O)Nc3nc4ccc(OC)cc4s3)cc2)cc1,5000.0,intermediate
Serine/threonine-protein kinase TAO1,CHEMBL3716321,CCc1ccc(-c2ccc(C(=O)NCC(=O)NCC3COc4ccccc4O3)cc2)cc1,5000.0,intermediate
Serine/threonine-protein kinase TAO1,CHEMBL3718578,CCc1ccc(-c2ccc(C(=O)N(C)CC(=O)NC3CCCc4ccccc43)cc2)cc1,5000.0,intermediate
Serine/threonine-protein kinase TAO1,CHEMBL3716753,CCc1ccc(-c2ccc(C(=O)NCC(=O)Nc3cccc4ccccc34)cc2)cc1,50.0,active
Serine/threonine-protein kinase TAO1,CHEMBL3716641,CCc1ccc(-c2ccc(C(=O)NCC(=O)N3CCN(c4ccccc4)CC3)cc2)cc1,5000.0,intermediate
Serine/threonine-protein kinase TAO1,CHEMBL3716888,O=C(CNCc1ccc(-c2ccccc2)cc1)NC1CCCc2ccccc21,5000.0,intermediate
Serine/threonine-protein kinase TAO1,CHEMBL3718164,O=C(CNC(=O)c1ccc(-n2ccnc2)cc1)NC1CCCc2ccccc21,500.0,active
Serine/threonine-protein kinase TAO1,CHEMBL3718523,O=C(CNC(=O)c1ccc(-c2cnco2)cc1)NC1CCCc2ccccc21,50.0,active
Serine/threonine-protein kinase TAO1,CHEMBL3716575,O=C(CNC(=O)NCCc1ccc(-c2ccccc2)cc1)NC1CCCc2ccccc21,5000.0,intermediate
Serine/threonine-protein kinase TAO1,CHEMBL3717373,O=C(CNC(=O)Nc1ccc(-c2ccccc2)cc1)NC1CCCc2ccccc21,5000.0,intermediate
Serine/threonine-protein kinase TAO1,CHEMBL3715956,CCc1ccc(-c2ccc(C(=O)NCC(=O)NCc3ccccc3C)cc2)cc1,50.0,active
Serine/threonine-protein kinase TAO1,CHEMBL3715150,CCc1ccc(-c2ccc(C(=O)NCC(=O)NCCc3ccccc3)cc2)cc1,5000.0,intermediate
Serine/threonine-protein kinase TAO1,CHEMBL3716192,CCc1ccc(-c2ccc(C(=O)NCC(=O)N[C@@H]3CCCc4ccccc43)cc2)cc1,5000.0,intermediate
Serine/threonine-protein kinase TAO1,CHEMBL3718940,O=C(CNC(=O)c1ccc(N2CCCCC2)cc1)NC1CCCc2ccccc21,500.0,active
Serine/threonine-protein kinase TAO1,CHEMBL3715942,CCc1ccc(-c2ccc(C(=O)NCC(=O)NC(C)c3ccccc3)cc2)cc1,5000.0,intermediate
Serine/threonine-protein kinase TAO1,CHEMBL3716416,CCc1ccc(-c2ccc(C(=O)NCC(=O)NCc3ccccc3C(F)(F)F)cc2)cc1,5000.0,intermediate
Serine/threonine-protein kinase TAO1,CHEMBL3717713,O=C(CNC(=O)c1ccc2ncccc2c1)NC1CCCc2ccccc21,500.0,active
Serine/threonine-protein kinase TAO1,CHEMBL3717117,O=C(CC(NC(=O)c1ccccc1)c1ccccc1)NCC(=O)NC1CCCc2ccccc21,5000.0,intermediate
Serine/threonine-protein kinase TAO1,CHEMBL3717552,O=C(CNC(=O)c1ccc2c(c1)CCCC2)NC1CCCc2ccccc21,5000.0,intermediate
Serine/threonine-protein kinase TAO1,CHEMBL3716774,CCc1ccc(-c2ccc(C(=O)NCC(=O)NC(CC)c3ccccc3)cc2)cc1,5000.0,intermediate
Serine/threonine-protein kinase TAO1,CHEMBL3719243,COc1ccc2nc(NC(=O)CNC(=O)CC(NC(C)=O)c3ccccc3)sc2c1,5000.0,intermediate
Serine/threonine-protein kinase TAO1,CHEMBL3715338,COc1ccc2nc(NC(=O)CNC(=O)CCNC(=O)c3ccccc3)sc2c1,5000.0,intermediate
Serine/threonine-protein kinase TAO1,CHEMBL3715570,O=C(CNC(=O)c1ccc2ncccc2c1)Nc1cccc2c1CCCC2,5000.0,intermediate
Serine/threonine-protein kinase TAO1,CHEMBL3718595,O=C(CNC(=O)c1cnc2ccccc2c1)Nc1cccc2c1CCCC2,5000.0,intermediate
Serine/threonine-protein kinase TAO1,CHEMBL3717227,O=C(CCN1CCCCC1)NCC(=O)NC1CCCc2ccccc21,5000.0,intermediate
Serine/threonine-protein kinase TAO1,CHEMBL3718863,O=C(CNC(=O)c1ccc(N2CCCCC2)cc1)Nc1cccc2c1CCCC2,5000.0,intermediate
Serine/threonine-protein kinase TAO1,CHEMBL3715546,O=C(CC(NC(=O)c1ccccc1)c1ccccc1)NCC(=O)Nc1nc2ccccc2s1,50.0,active
Serine/threonine-protein kinase TAO1,CHEMBL3718766,O=C(CNC(=O)N1CCN(c2ccccc2)CC1)NC1CCCc2ccccc21,5000.0,intermediate
Serine/threonine-protein kinase TAO1,CHEMBL3716742,O=C(CC(NC(=O)c1ccccc1)c1ccccc1)NCC(=O)Nc1nccs1,500.0,active
Serine/threonine-protein kinase TAO1,CHEMBL3717276,Cc1csc(NC(=O)CNC(=O)CC(NC(=O)c2ccccc2)c2ccccc2)n1,5000.0,intermediate
Serine/threonine-protein kinase TAO1,CHEMBL3717846,COc1ccc2nc(NC(=O)CNC(=O)CC(NC(=O)c3ccccc3)c3ccccc3)sc2n1,50.0,active
Serine/threonine-protein kinase TAO1,CHEMBL3717643,CCc1ccc(-c2ccc(C(=O)NCC(=O)NC3CN(C(=O)OC(C)(C)C)Cc4ccccc43)cc2)cc1,5000.0,intermediate
Serine/threonine-protein kinase TAO1,CHEMBL3717335,CCc1ccc(-c2ccc(C(=O)NCC(=O)NC3CNCc4ccccc43)cc2)cc1,500.0,active
Serine/threonine-protein kinase TAO1,CHEMBL3719083,O=C(CC(NC(=O)c1ccccc1)c1ccccc1)Nc1nc2ccc(O)cc2s1,5000.0,intermediate
Serine/threonine-protein kinase TAO1,CHEMBL3717424,O=C(CC(NC(=O)c1ccccc1)c1ccccc1)NCC(=O)Nc1nc2ccc(O)cc2s1,50.0,active
Serine/threonine-protein kinase TAO1,CHEMBL3745885,Cn1c(=O)c(S(=O)(=O)c2ccc(F)cc2F)cc2cnc(Nc3ccc4[nH]ccc4c3)nc21,10000.0,inactive
Cyclin-dependent kinase 2-associated protein 1,CHEMBL452020,CCN(CC)CCOc1ccc(-c2cc(C(=O)Nc3cccc(CO)c3)c(NC(N)=O)s2)cc1,100000.0,inactive
Cyclin-dependent kinase 2-associated protein 1,CHEMBL518661,CCN(CC)CCOc1ccc(-c2cc(C(=O)NC3CCCNC3)c(NC(N)=O)s2)cc1,4800.0,intermediate
Cyclin-dependent kinase 2-associated protein 1,CHEMBL461294,CCN(CC)CCOc1ccc(-c2cc(C(=O)NC3CCNCC3)c(NC(N)=O)s2)cc1,69000.0,inactive
Cyclin-dependent kinase 2-associated protein 1,CHEMBL460889,CCN(CC)CCOc1ccc(-c2cc(C(=O)NC3CCNC3)c(NC(N)=O)s2)cc1,100000.0,inactive
Cyclin-dependent kinase 2-associated protein 1,CHEMBL460888,CCN(CC)CCOc1ccc(-c2cc(C(=O)Nc3cccnc3)c(NC(N)=O)s2)cc1,44000.0,inactive
Cyclin-dependent kinase 2-associated protein 1,CHEMBL487273,NC(=O)Nc1sc(-c2ccccc2)cc1C(=O)N[C@H]1CCCNC1,5100.0,intermediate
Cyclin-dependent kinase 2-associated protein 1,CHEMBL486234,NC(=O)Nc1sc(-c2ccc(C(=O)N3CCCCC3)cc2)cc1C(=O)N[C@H]1CCCNC1,10800.0,inactive
Cyclin-dependent kinase 2-associated protein 1,CHEMBL527881,CN(C)C(=O)c1ccc(-c2cc(C(=O)N[C@H]3CCCNC3)c(NC(N)=O)s2)cc1,3700.0,intermediate
